Host Name,IP Address,Temperature (F),Timestamp,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 04:20:59,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 04:21:00,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 04:21:00,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 04:21:01,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 04:21:01,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 04:21:02,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 04:21:02,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 04:26:03,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 04:26:03,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 04:26:04,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 04:26:04,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 04:26:05,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 04:26:05,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 04:26:06,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 04:26:07,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 04:26:07,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 04:26:08,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 04:26:08,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 04:26:09,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 04:26:09,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 04:26:10,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 04:26:10,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 04:26:11,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 04:26:11,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 04:26:12,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 04:26:12,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 04:26:13,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 04:26:13,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 04:26:14,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 04:26:14,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 04:26:15,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 04:26:15,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 04:26:16,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 04:26:16,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 04:26:17,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 04:26:17,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 04:26:18,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 04:26:18,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 04:26:19,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 04:31:20,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 04:31:20,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 04:31:21,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 04:31:21,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 04:31:22,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 04:31:22,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 04:31:23,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 04:31:23,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 04:31:24,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 04:31:24,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 04:31:25,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 04:31:26,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 04:31:26,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 04:31:27,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 04:31:27,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 04:31:28,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 04:31:28,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 04:31:29,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 04:31:29,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 04:31:30,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 04:31:30,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 04:31:31,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 04:31:31,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 04:31:32,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 04:31:32,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 04:31:33,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 04:31:33,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 04:31:34,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 04:31:35,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 04:31:35,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 04:31:36,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 04:31:36,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 04:36:37,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 04:36:37,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 04:36:38,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 04:36:38,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 04:36:39,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 04:36:39,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 04:36:40,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 04:36:40,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 04:36:41,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 04:36:42,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 04:36:42,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 04:36:43,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 04:36:43,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 04:36:44,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 04:36:44,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 04:36:45,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 04:36:45,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 04:36:46,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 04:36:46,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 04:36:47,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 04:36:47,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 04:36:48,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 04:36:48,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 04:36:49,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 04:36:50,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 04:36:50,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 04:36:51,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 04:36:51,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 04:36:52,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 04:36:52,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 04:36:53,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 04:36:53,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 04:41:54,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 04:41:54,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 04:41:55,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 04:41:55,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 04:41:56,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 04:41:56,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 04:41:57,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 04:41:58,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 04:41:58,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 04:41:59,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 04:41:59,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 04:42:00,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 04:42:00,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 04:42:01,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 04:42:01,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 04:42:02,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 04:42:02,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 04:42:03,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 04:42:04,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 04:42:04,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 04:42:05,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 04:42:05,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 04:42:06,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 04:42:06,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 04:42:07,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 04:42:07,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 04:42:08,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 04:42:08,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 04:42:09,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 04:42:09,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 04:42:10,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 04:42:10,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 04:47:11,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 04:47:12,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 04:47:12,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 04:47:13,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 04:47:13,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 04:47:14,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 04:47:14,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 04:47:15,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 04:47:15,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 04:47:16,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 04:47:16,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 04:47:17,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 04:47:17,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 04:47:18,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 04:47:19,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 04:47:19,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 04:47:20,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 04:47:20,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 04:47:21,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 04:47:21,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 04:47:22,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 04:47:22,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 04:47:23,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 04:47:23,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 04:47:24,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 04:47:24,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 04:47:25,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 04:47:25,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 04:47:26,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 04:47:27,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 04:47:27,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 04:47:28,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 04:52:28,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 04:52:29,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 04:52:29,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 04:52:30,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 04:52:30,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 04:52:31,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 04:52:31,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 04:52:32,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 04:52:32,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 04:52:33,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 04:52:33,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 04:52:34,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 04:52:35,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 04:52:35,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 04:52:36,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 04:52:36,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 04:52:37,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 04:52:37,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 04:52:38,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 04:52:38,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 04:52:39,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 04:52:39,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 04:52:40,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 04:52:40,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 04:52:41,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 04:52:42,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 04:52:42,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 04:52:43,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 04:52:43,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 04:52:44,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 04:52:44,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 04:52:45,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 04:57:45,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 04:57:46,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 04:57:46,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 04:57:47,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 04:57:48,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 04:57:48,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 04:57:49,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 04:57:49,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 04:57:50,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 04:57:50,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 04:57:51,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 04:57:51,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 04:57:52,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 04:57:52,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 04:57:53,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 04:57:53,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 04:57:54,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 04:57:54,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 04:57:55,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 04:57:56,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 04:57:56,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 04:57:57,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 04:57:57,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 04:57:58,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 04:57:58,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 04:57:59,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 04:57:59,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 04:58:00,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 04:58:00,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 04:58:01,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 04:58:02,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 04:58:02,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 05:03:03,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 05:03:03,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 05:03:04,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 05:03:04,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 05:03:05,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 05:03:06,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 05:03:06,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 05:03:07,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 05:03:07,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 05:03:08,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 05:03:08,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 05:03:09,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 05:03:09,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 05:03:10,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 05:03:10,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 05:03:11,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 05:03:11,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 05:03:12,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 05:03:13,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 05:03:13,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 05:03:14,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 05:03:14,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 05:03:15,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 05:03:15,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 05:03:16,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 05:03:16,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 05:03:17,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 05:03:17,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 05:03:18,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 05:03:18,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 05:03:19,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 05:03:20,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 05:08:20,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 05:08:21,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 05:08:21,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 05:08:22,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 05:08:22,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 05:08:23,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 05:08:23,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 05:08:24,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 05:08:24,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 05:08:25,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 05:08:25,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 05:08:26,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 05:08:27,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 05:08:27,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 05:08:28,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 05:08:28,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 05:08:29,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 05:08:29,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 05:08:30,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 05:08:30,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 05:08:31,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 05:08:31,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 05:08:32,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 05:08:32,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 05:08:33,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 05:08:34,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 05:08:34,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 05:08:35,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 05:08:35,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 05:08:36,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 05:08:36,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 05:08:37,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 05:13:38,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 05:13:38,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 05:13:39,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 05:13:39,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 05:13:40,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 05:13:40,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 05:13:41,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 05:13:41,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 05:13:42,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 05:13:42,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 05:13:43,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 05:13:43,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 05:13:44,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 05:13:44,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 05:13:45,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 05:13:45,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 05:13:46,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 05:13:47,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 05:13:47,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 05:13:48,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 05:13:48,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 05:13:49,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 05:13:49,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 05:13:50,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 05:13:50,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 05:13:51,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 05:13:51,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 05:13:52,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 05:13:52,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 05:13:53,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 05:13:53,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 05:13:54,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 05:18:55,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 05:18:55,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 05:18:56,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 05:18:56,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 05:18:57,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 05:18:57,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 05:18:58,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 05:18:58,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 05:18:59,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 05:18:59,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 05:19:00,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 05:19:00,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 05:19:01,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 05:19:02,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 05:19:02,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 05:19:03,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 05:19:03,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 05:19:04,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 05:19:04,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 05:19:05,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 05:19:05,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 05:19:06,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 05:19:06,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 05:19:07,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 05:19:08,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 05:19:08,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 05:19:09,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 05:19:09,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 05:19:10,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 05:19:10,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 05:19:11,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 05:19:11,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 05:24:12,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 05:24:12,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 05:24:13,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 05:24:14,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 05:24:14,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 05:24:15,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 05:24:15,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 05:24:16,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 05:24:16,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 05:24:17,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 05:24:17,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 05:24:18,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 05:24:18,,,
